"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"NFL","Classic",2262170681,"NFL $250K First Down [All Profits to Larry Fitzgerald's First Down Fund] (6/20)",93138860,"2020-10-04 13:00:00",248839,108.2,"$0.00","$0.00",290635,"$1.00","$250,000.00",80260
"NFL","Classic",2261372839,"NFL $250K First Down [All Profits to Larry Fitzgerald's First Down Fund] (2/20)",93138860,"2020-10-04 13:00:00",257592,105.2,"$0.00","$0.00",290635,"$1.00","$250,000.00",80260
"NFL","Classic",2261336455,"NFL $250K First Down [All Profits to Larry Fitzgerald's First Down Fund] (1/20)",93138860,"2020-10-04 13:00:00",269294,100,"$0.00","$0.00",290635,"$1.00","$250,000.00",80260
"NFL","Classic",2262218389,"NFL $250K First Down [All Profits to Larry Fitzgerald's First Down Fund] (17/20)",93138860,"2020-10-04 13:00:00",282394,90.22,"$0.00","$0.00",290635,"$1.00","$250,000.00",80260
"NFL","Classic",2262188862,"NFL $250K First Down [All Profits to Larry Fitzgerald's First Down Fund] (9/20)",93138860,"2020-10-04 13:00:00",287748,79.2,"$0.00","$0.00",290635,"$1.00","$250,000.00",80260
"NFL","Classic",2241260643,"NFL $250K First Down [20 Entry Max] (4/20)",92556622,"2020-09-27 13:00:00",5021,186.48,"$4.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241308320,"NFL $250K First Down [20 Entry Max] (9/20)",92556622,"2020-09-27 13:00:00",5671,185.4,"$4.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241300308,"NFL $250K First Down [20 Entry Max] (7/20)",92556622,"2020-09-27 13:00:00",13481,175.6,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241318921,"NFL $250K First Down [20 Entry Max] (11/20)",92556622,"2020-09-27 13:00:00",18009,171.8,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241283747,"NFL $250K First Down [20 Entry Max] (6/20)",92556622,"2020-09-27 13:00:00",21742,169.38,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241222551,"NFL $250K First Down [20 Entry Max] (1/20)",92556622,"2020-09-27 13:00:00",23117,168.48,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241329083,"NFL $250K First Down [20 Entry Max] (13/20)",92556622,"2020-09-27 13:00:00",30245,164.7,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241327120,"NFL $250K First Down [20 Entry Max] (12/20)",92556622,"2020-09-27 13:00:00",41030,160,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241302353,"NFL $250K First Down [20 Entry Max] (8/20)",92556622,"2020-09-27 13:00:00",66153,151.6,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241315443,"NFL $250K First Down [20 Entry Max] (10/20)",92556622,"2020-09-27 13:00:00",77026,148.68,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241241295,"NFL $250K First Down [20 Entry Max] (2/20)",92556622,"2020-09-27 13:00:00",81657,147.48,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241247328,"NFL $250K First Down [20 Entry Max] (3/20)",92556622,"2020-09-27 13:00:00",126562,137.18,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241338159,"NFL $250K First Down [20 Entry Max] (14/20)",92556622,"2020-09-27 13:00:00",154850,131.4,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241347034,"NFL $250K First Down [20 Entry Max] (16/20)",92556622,"2020-09-27 13:00:00",179029,126.6,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241684826,"NFL $250K First Down [20 Entry Max] (20/20)",92556622,"2020-09-27 13:00:00",180447,126.34,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241279793,"NFL $250K First Down [20 Entry Max] (5/20)",92556622,"2020-09-27 13:00:00",186302,125.18,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241426089,"NFL $250K First Down [20 Entry Max] (18/20)",92556622,"2020-09-27 13:00:00",196317,123.18,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241669480,"NFL $250K First Down [20 Entry Max] (19/20)",92556622,"2020-09-27 13:00:00",250732,110.12,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241341718,"NFL $250K First Down [20 Entry Max] (15/20)",92556622,"2020-09-27 13:00:00",286770,93.18,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241353888,"NFL $250K First Down [20 Entry Max] (17/20)",92556622,"2020-09-27 13:00:00",289529,90.28,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2241707327,"NFL $50K Triple Option [3 Entry Max] (2/3)",92595269,"2020-09-27 13:00:00",1715,168.48,"$6.00","$0.00",19817,"$3.00","$50,000.00",5028
"NFL","Classic",2241701717,"NFL $50K Triple Option [3 Entry Max] (1/3)",92595269,"2020-09-27 13:00:00",3040,160,"$5.00","$0.00",19817,"$3.00","$50,000.00",5028
"NFL","Classic",2241717886,"NFL $50K Triple Option [3 Entry Max] (3/3)",92595269,"2020-09-27 13:00:00",5990,147.48,"$0.00","$0.00",19817,"$3.00","$50,000.00",5028
"NFL","Classic",2242257298,"NFL $4K Mini First Down (5/8)",92637643,"2020-09-27 13:00:00",1146,152.8,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2241716402,"NFL $4K Mini First Down (2/8)",92637643,"2020-09-27 13:00:00",1286,150.28,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2241711039,"NFL $4K Mini First Down (1/8)",92637643,"2020-09-27 13:00:00",1314,149.7,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2242256203,"NFL $4K Mini First Down (4/8)",92637643,"2020-09-27 13:00:00",2375,134.28,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2243681216,"NFL $4K Mini First Down (8/8)",92637643,"2020-09-27 13:00:00",2666,130.34,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2243665101,"NFL $4K Mini First Down (7/8)",92637643,"2020-09-27 13:00:00",2719,129.62,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2242601427,"NFL $4K Mini First Down (6/8)",92637643,"2020-09-27 13:00:00",3004,125.84,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2241716917,"NFL $4K Mini First Down (3/8)",92637643,"2020-09-27 13:00:00",4216,107.28,"$0.00","$0.00",4756,"$1.00","$4,000.00",1103
"NFL","Classic",2228378949,"NFL $250K First Down [20 Entry Max] (9/20)",91960898,"2020-09-20 13:00:00",2322,193.9,"$6.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228357429,"NFL $250K First Down [20 Entry Max] (4/20)",91960898,"2020-09-20 13:00:00",4017,187.7,"$5.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228360163,"NFL $250K First Down [20 Entry Max] (5/20)",91960898,"2020-09-20 13:00:00",4718,185.72,"$4.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228339432,"NFL $250K First Down [20 Entry Max] (2/20)",91960898,"2020-09-20 13:00:00",9715,176.56,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228511837,"NFL $250K First Down [20 Entry Max] (14/20)",91960898,"2020-09-20 13:00:00",12282,173.24,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228491895,"NFL $250K First Down [20 Entry Max] (12/20)",91960898,"2020-09-20 13:00:00",14514,170.84,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228341709,"NFL $250K First Down [20 Entry Max] (3/20)",91960898,"2020-09-20 13:00:00",17956,167.6,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228374760,"NFL $250K First Down [20 Entry Max] (7/20)",91960898,"2020-09-20 13:00:00",22490,164.28,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228607269,"NFL $250K First Down [20 Entry Max] (19/20)",91960898,"2020-09-20 13:00:00",28083,160.74,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228634607,"NFL $250K First Down [20 Entry Max] (20/20)",91960898,"2020-09-20 13:00:00",47248,151.44,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228568585,"NFL $250K First Down [20 Entry Max] (18/20)",91960898,"2020-09-20 13:00:00",49214,150.68,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228366823,"NFL $250K First Down [20 Entry Max] (6/20)",91960898,"2020-09-20 13:00:00",65758,144.72,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228533993,"NFL $250K First Down [20 Entry Max] (16/20)",91960898,"2020-09-20 13:00:00",82377,139.58,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228389295,"NFL $250K First Down [20 Entry Max] (10/20)",91960898,"2020-09-20 13:00:00",93451,136.54,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228500568,"NFL $250K First Down [20 Entry Max] (13/20)",91960898,"2020-09-20 13:00:00",95103,136.08,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228376915,"NFL $250K First Down [20 Entry Max] (8/20)",91960898,"2020-09-20 13:00:00",123316,128.86,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228336138,"NFL $250K First Down [20 Entry Max] (1/20)",91960898,"2020-09-20 13:00:00",152962,121.8,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228432259,"NFL $250K First Down [20 Entry Max] (11/20)",91960898,"2020-09-20 13:00:00",177497,115.9,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228539940,"NFL $250K First Down [20 Entry Max] (17/20)",91960898,"2020-09-20 13:00:00",255827,93,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2228527061,"NFL $250K First Down [20 Entry Max] (15/20)",91960898,"2020-09-20 13:00:00",293938,63.5,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2215304917,"Week 1 Free Reignmaker Contest (3/5)",92004081,"2020-09-20 13:00:00",6208,193.9,"$0.30","$0.00",1441887,"$0.00","$10,000.00",29895
"NFL","Classic",2215323498,"Week 1 Free Reignmaker Contest (5/5)",92004081,"2020-09-20 13:00:00",11063,187.7,"$0.25","$0.00",1441887,"$0.00","$10,000.00",29895
"NFL","Classic",2215304916,"Week 1 Free Reignmaker Contest (2/5)",92004081,"2020-09-20 13:00:00",68090,164.28,"$0.00","$0.00",1441887,"$0.00","$10,000.00",29895
"NFL","Classic",2215298159,"Week 1 Free Reignmaker Contest (1/5)",92004081,"2020-09-20 13:00:00",304278,136.54,"$0.00","$0.00",1441887,"$0.00","$10,000.00",29895
"NFL","Classic",2215314101,"Week 1 Free Reignmaker Contest (4/5)",92004081,"2020-09-20 13:00:00",410268,128.86,"$0.00","$0.00",1441887,"$0.00","$10,000.00",29895
"NFL","Classic",2228323774,"NFL $100K Pylon [Single Entry]",92054602,"2020-09-20 13:00:00",1361,176.56,"$9.00","$0.00",39635,"$3.00","$100,000.00",10930
"NFL","Classic",2228679343,"NFL $5K Triple Option [3 Entry Max] (1/3)",92473031,"2020-09-20 13:00:00",49,187.7,"$15.00","$0.00",1981,"$3.00","$5,000.00",500
"NFL","Classic",2228688192,"NFL $5K Triple Option [3 Entry Max] (2/3)",92473031,"2020-09-20 13:00:00",387,151.44,"$5.00","$0.00",1981,"$3.00","$5,000.00",500
"NFL","Classic",2228689072,"NFL $5K Triple Option [3 Entry Max] (3/3)",92473031,"2020-09-20 13:00:00",1259,115.9,"$0.00","$0.00",1981,"$3.00","$5,000.00",500
"NFL","Classic",2229432486,"NFL $20K First Down [20 Entry Max]",92485738,"2020-09-20 13:00:00",3983,149.62,"$1.50","$0.00",23781,"$1.00","$20,000.00",6420
"NFL","Classic",2206855292,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (3/13)",89073497,"2020-09-13 13:00:00",58835,176.8,"$12.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2200430844,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (1/13)",89073497,"2020-09-13 13:00:00",75888,173.3,"$10.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855297,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (8/13)",89073497,"2020-09-13 13:00:00",84015,171.86,"$10.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855295,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (6/13)",89073497,"2020-09-13 13:00:00",91486,170.6,"$10.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855296,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (7/13)",89073497,"2020-09-13 13:00:00",123729,165.9,"$10.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855302,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (13/13)",89073497,"2020-09-13 13:00:00",130273,165.08,"$10.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855293,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (4/13)",89073497,"2020-09-13 13:00:00",206613,156.88,"$8.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855301,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (12/13)",89073497,"2020-09-13 13:00:00",207657,156.78,"$8.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855300,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (11/13)",89073497,"2020-09-13 13:00:00",218391,155.78,"$8.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855291,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (2/13)",89073497,"2020-09-13 13:00:00",225796,155.1,"$8.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855298,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (9/13)",89073497,"2020-09-13 13:00:00",233485,154.42,"$8.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855294,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (5/13)",89073497,"2020-09-13 13:00:00",470717,137.78,"$0.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206855299,"NFL $5M Fantasy Football Millionaire [$1M to 1st] (10/13)",89073497,"2020-09-13 13:00:00",893278,112.72,"$0.00","$0.00",1195005,"$5.00","$5,025,000.00",304500
"NFL","Classic",2206273229,"NFL $250K First Down [20 Entry Max] (1/20)",89088445,"2020-09-13 13:00:00",2621,197.78,"$5.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206579637,"NFL $250K First Down [20 Entry Max] (15/20)",89088445,"2020-09-13 13:00:00",12437,180.46,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206509565,"NFL $250K First Down [20 Entry Max] (9/20)",89088445,"2020-09-13 13:00:00",16298,176.8,"$3.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206570450,"NFL $250K First Down [20 Entry Max] (14/20)",89088445,"2020-09-13 13:00:00",23141,171.86,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206626795,"NFL $250K First Down [20 Entry Max] (19/20)",89088445,"2020-09-13 13:00:00",23141,171.86,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206630298,"NFL $250K First Down [20 Entry Max] (20/20)",89088445,"2020-09-13 13:00:00",24988,170.6,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206514592,"NFL $250K First Down [20 Entry Max] (10/20)",89088445,"2020-09-13 13:00:00",27216,169.3,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206617338,"NFL $250K First Down [20 Entry Max] (18/20)",89088445,"2020-09-13 13:00:00",27690,169,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206469117,"NFL $250K First Down [20 Entry Max] (6/20)",89088445,"2020-09-13 13:00:00",35209,165.08,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206610653,"NFL $250K First Down [20 Entry Max] (16/20)",89088445,"2020-09-13 13:00:00",38328,163.6,"$2.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206293397,"NFL $250K First Down [20 Entry Max] (2/20)",89088445,"2020-09-13 13:00:00",55246,156.88,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206461130,"NFL $250K First Down [20 Entry Max] (5/20)",89088445,"2020-09-13 13:00:00",55494,156.78,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206475096,"NFL $250K First Down [20 Entry Max] (7/20)",89088445,"2020-09-13 13:00:00",55494,156.78,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206458513,"NFL $250K First Down [20 Entry Max] (4/20)",89088445,"2020-09-13 13:00:00",58183,155.78,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206501717,"NFL $250K First Down [20 Entry Max] (8/20)",89088445,"2020-09-13 13:00:00",60095,155.1,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206537026,"NFL $250K First Down [20 Entry Max] (11/20)",89088445,"2020-09-13 13:00:00",62009,154.42,"$1.50","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206319063,"NFL $250K First Down [20 Entry Max] (3/20)",89088445,"2020-09-13 13:00:00",121544,137.78,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206616001,"NFL $250K First Down [20 Entry Max] (17/20)",89088445,"2020-09-13 13:00:00",144651,132.26,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206540583,"NFL $250K First Down [20 Entry Max] (13/20)",89088445,"2020-09-13 13:00:00",173903,125.42,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206538046,"NFL $250K First Down [20 Entry Max] (12/20)",89088445,"2020-09-13 13:00:00",224924,112.72,"$0.00","$0.00",297265,"$1.00","$250,000.00",80260
"NFL","Classic",2206648060,"NFL $30K Triple Option [3 Entry Max] (2/3)",89089831,"2020-09-13 13:00:00",191,197.78,"$20.00","$0.00",11890,"$3.00","$30,000.00",3260
"NFL","Classic",2206650296,"NFL $30K Triple Option [3 Entry Max] (3/3)",89089831,"2020-09-13 13:00:00",1514,170.6,"$6.00","$0.00",11890,"$3.00","$30,000.00",3260
"NFL","Classic",2206633104,"NFL $30K Triple Option [3 Entry Max] (1/3)",89089831,"2020-09-13 13:00:00",3178,155.78,"$5.00","$0.00",11890,"$3.00","$30,000.00",3260
"NFL","Classic",2209033512,"NFL $20K Daily Dollar [Single Entry]",89089845,"2020-09-13 13:00:00",19900,107.6,"$0.00","$0.00",23781,"$1.00","$20,000.00",6420
"NFL","Classic",2206661756,"The Boys Are Back Free Football Contest presented by The Boys",90018253,"2020-09-13 13:00:00",19641,155.1,"$0.00","$0.00",128208,"$0.00","$5,000.00",2500
"NFL","Classic",2206685543,"Modelo $5K NFL Beat Bettis Contest Series (1)",90143023,"2020-09-13 13:00:00",8036,173.3,"$0.00","$0.00",169451,"$0.00","$5,000.00",1890
"NFL","Classic",1754926176,"NFL $2K Singleback [3 Entry Max] (Thu) (2/3)",81857431,"2019-11-28 12:30:00",652,136.04,"$0.00","$0.00",2378,"$1.00","$2,000.00",543
"NFL","Classic",1754914159,"NFL $2K Singleback [3 Entry Max] (Thu) (1/3)",81857431,"2019-11-28 12:30:00",773,133.06,"$0.00","$0.00",2378,"$1.00","$2,000.00",543
"NFL","Classic",1755000752,"NFL $2K Singleback [3 Entry Max] (Thu) (3/3)",81857431,"2019-11-28 12:30:00",859,131.38,"$0.00","$0.00",2378,"$1.00","$2,000.00",543
"NFL","Classic",1742747848,"Straight Cash Free Contest Series presented by Straight Talk Wireless",81100633,"2019-11-24 13:00:00",74714,108.6,"$0.00","$0.00",110085,"$0.00","$10,000.00",6160
"NFL","Classic",1745904864,"NFL $200K First Down [20 Entry Max] (3/5)",81109773,"2019-11-24 13:00:00",120974,120.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1745904863,"NFL $200K First Down [20 Entry Max] (2/5)",81109773,"2019-11-24 13:00:00",153531,111.78,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1745904862,"NFL $200K First Down [20 Entry Max] (1/5)",81109773,"2019-11-24 13:00:00",164911,108.6,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1745925324,"NFL $200K First Down [20 Entry Max] (5/5)",81109773,"2019-11-24 13:00:00",220191,86.68,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1745904865,"NFL $200K First Down [20 Entry Max] (4/5)",81109773,"2019-11-24 13:00:00",225587,82.5,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1743313163,"NFL $40K Triple Option [3 Entry Max] (3/3)",81133595,"2019-11-24 13:00:00",8494,120.6,"$0.00","$0.00",15854,"$3.00","$40,000.00",3420
"NFL","Classic",1743301539,"NFL $40K Triple Option [3 Entry Max] (2/3)",81133595,"2019-11-24 13:00:00",10742,111.78,"$0.00","$0.00",15854,"$3.00","$40,000.00",3420
"NFL","Classic",1742768255,"NFL $40K Triple Option [3 Entry Max] (1/3)",81133595,"2019-11-24 13:00:00",15263,82.5,"$0.00","$0.00",15854,"$3.00","$40,000.00",3420
"NFL","Showdown Captain Mode",1736266374,"NFL Showdown $10K Daily Dollar [Single Entry] (KC vs LAC)",81086426,"2019-11-18 20:15:00",7598,68.58,"$0.00","$0.00",11890,"$1.00","$10,000.00",2595
"NFL","Classic",1732311796,"NFL $15K Singleback [3 Entry Max] (2/3)",80597105,"2019-11-17 13:00:00",13861,111.28,"$0.00","$0.00",17835,"$1.00","$15,000.00",4450
"NFL","Classic",1732352281,"NFL $15K Singleback [3 Entry Max] (3/3)",80597105,"2019-11-17 13:00:00",14366,109.32,"$0.00","$0.00",17835,"$1.00","$15,000.00",4450
"NFL","Classic",1732128285,"NFL $15K Singleback [3 Entry Max] (1/3)",80597105,"2019-11-17 13:00:00",15536,104.28,"$0.00","$0.00",17835,"$1.00","$15,000.00",4450
"NFL","Classic",1732383846,"NFL $20K Daily Dollar [Single Entry]",80597111,"2019-11-17 13:00:00",18035,113.78,"$0.00","$0.00",23781,"$1.00","$20,000.00",5650
"NFL","Classic",1713812492,"NFL $100K FREE 100th Season Contest",79801095,"2019-11-10 13:00:00",91733,140.06,"$0.25","$0.00",213977,"$0.00","$100,000.00",97400
"NFL","Classic",1715660948,"NFL $200K First Down [20 Entry Max] (14/20)",80009844,"2019-11-10 13:00:00",2607,200.84,"$5.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714394921,"NFL $200K First Down [20 Entry Max] (2/20)",80009844,"2019-11-10 13:00:00",15803,179.02,"$3.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714442823,"NFL $200K First Down [20 Entry Max] (7/20)",80009844,"2019-11-10 13:00:00",22870,173.46,"$2.50","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715645132,"NFL $200K First Down [20 Entry Max] (12/20)",80009844,"2019-11-10 13:00:00",44601,161.54,"$2.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714402786,"NFL $200K First Down [20 Entry Max] (4/20)",80009844,"2019-11-10 13:00:00",52542,158.22,"$2.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714425060,"NFL $200K First Down [20 Entry Max] (5/20)",80009844,"2019-11-10 13:00:00",52970,158.06,"$2.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714476828,"NFL $200K First Down [20 Entry Max] (9/20)",80009844,"2019-11-10 13:00:00",56188,156.82,"$2.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715642012,"NFL $200K First Down [20 Entry Max] (11/20)",80009844,"2019-11-10 13:00:00",62568,154.38,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715614489,"NFL $200K First Down [20 Entry Max] (10/20)",80009844,"2019-11-10 13:00:00",77385,149.22,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715663535,"NFL $200K First Down [20 Entry Max] (15/20)",80009844,"2019-11-10 13:00:00",89200,145.54,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714401218,"NFL $200K First Down [20 Entry Max] (3/20)",80009844,"2019-11-10 13:00:00",106027,140.36,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1713818745,"NFL $200K First Down [20 Entry Max] (1/20)",80009844,"2019-11-10 13:00:00",107051,140.06,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715669608,"NFL $200K First Down [20 Entry Max] (16/20)",80009844,"2019-11-10 13:00:00",135786,131.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715683561,"NFL $200K First Down [20 Entry Max] (19/20)",80009844,"2019-11-10 13:00:00",158750,124.72,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714428096,"NFL $200K First Down [20 Entry Max] (6/20)",80009844,"2019-11-10 13:00:00",160498,124.16,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715682241,"NFL $200K First Down [20 Entry Max] (18/20)",80009844,"2019-11-10 13:00:00",162459,123.52,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715689368,"NFL $200K First Down [20 Entry Max] (20/20)",80009844,"2019-11-10 13:00:00",201211,109.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715680787,"NFL $200K First Down [20 Entry Max] (17/20)",80009844,"2019-11-10 13:00:00",203655,108.54,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1714459425,"NFL $200K First Down [20 Entry Max] (8/20)",80009844,"2019-11-10 13:00:00",231602,87.62,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1715648544,"NFL $200K First Down [20 Entry Max] (13/20)",80009844,"2019-11-10 13:00:00",234054,82.88,"$0.00","$0.00",237812,"$1.00","$200,000.00",60250
"NFL","Classic",1718087783,"Casual NFL $4K First Down",80041450,"2019-11-10 13:00:00",3983,112.48,"$0.00","$0.00",4756,"$1.00","$4,000.00",1200
"NFL","Classic",1718038150,"NFL $20K Daily Dollar [Single Entry]",80041964,"2019-11-10 13:00:00",10926,141.36,"$0.00","$0.00",23781,"$1.00","$20,000.00",5650
