Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S2277081444,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,238.40,,216046,290037,Tournament,0.05,0,https://www.fanduel.com/entry/BACATEJPF,
S2277081442,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,264.40,,114009,290037,Tournament,0.05,0,https://www.fanduel.com/entry/BAPYFVVNB,
S2277081423,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,282.10,,53484,290037,Tournament,0.05,0.10,https://www.fanduel.com/entry/BGMWPFWPJ,
S2277081421,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,287.50,,27835,290037,Tournament,0.05,0.12,https://www.fanduel.com/entry/BHAUBXINF,
S2277081420,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,237.10,,221119,290037,Tournament,0.05,0,https://www.fanduel.com/entry/BHOROOULB,
S2277081419,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,276.10,,72007,290037,Tournament,0.05,0.10,https://www.fanduel.com/entry/BICPBGGIX,
S2277081418,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,276.70,,68776,290037,Tournament,0.05,0.10,https://www.fanduel.com/entry/BEJGQOAXZ,
S2277081416,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,249.40,,180477,290037,Tournament,0.05,0,https://www.fanduel.com/entry/BEXEDFMVV,
S2277081413,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,266.10,,107079,290037,Tournament,0.05,0.10,https://www.fanduel.com/entry/BFYZCOKRN,
S2277081410,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,215.70,,268182,290037,Tournament,0.05,0,https://www.fanduel.com/entry/ADCEUHRDV,
S2277081405,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,249.10,,181481,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AAKRIYJOP,
S2277081398,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,262.40,,121161,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AGVNEZWOT,
S2277081394,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,296.10,,11379,290037,Tournament,0.05,0.15,https://www.fanduel.com/entry/AHXIEIUKL,
S2277081390,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,228,,246789,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AERXGIAXJ,
S2277081388,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,251.60,,170649,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AFTSFQYTB,
S2277081381,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,273.40,,83765,290037,Tournament,0.05,0.10,https://www.fanduel.com/entry/ALCTCJNXN,
S2277081379,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,225.30,,252268,290037,Tournament,0.05,0,https://www.fanduel.com/entry/ALQQPAZVJ,
S2277081377,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,295.90,,11652,290037,Tournament,0.05,0.15,https://www.fanduel.com/entry/AMEOBSLTF,
S2277081374,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,252,,168380,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AMSLOJXRB,
S2277081371,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,260.20,,129969,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AIZDDRSGD,
S2277081363,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,287,,28929,290037,Tournament,0.05,0.12,https://www.fanduel.com/entry/AJNAQJEDZ,
S2277081359,nba,2020/12/22,$15K Tue NBA Piggy Bank Shot (150 Entries Max),$60k,241.10,,206430,290037,Tournament,0.05,0,https://www.fanduel.com/entry/AKAYDAQBV,
S2276806105,nba,2020/12/22,$10K Tue NBA Swat (3 Entries Max),$60k,287,,1225,11904,Tournament,1,2.50,https://www.fanduel.com/entry/EELECPTVV,
S2276804968,nba,2020/12/22,$10K Tue NBA Swat (3 Entries Max),$60k,241.10,,8243,11904,Tournament,1,0,https://www.fanduel.com/entry/ANUGWEVIX,
S2276804948,nba,2020/12/22,$10K Tue NBA Swat (3 Entries Max),$60k,260.20,,5132,11904,Tournament,1,0,https://www.fanduel.com/entry/DTTCJPUIT,
S2276797229,nba,2020/12/22,$2.5M Tue NBA Clutch Shot ($1M to 1st),$60k,241.10,,415689,653831,Tournament,3,0,https://www.fanduel.com/entry/CWTGPERGL,
S2276774713,nba,2020/12/22,$2.5M Tue NBA Clutch Shot ($1M to 1st),$60k,260.20,,243858,653831,Tournament,3,0,https://www.fanduel.com/entry/DXMKFGMJK,
S2275290527,nfl,2020/12/20,$1.5M NFL Sunday Million ($300K to 1st),$60k,156.54,,23276,402187,Tournament,4.44,10.00,https://www.fanduel.com/entry/ADQCUTBZM,
S2275174515,nfl,2020/12/20,$1.5M NFL Sunday Million ($300K to 1st),$60k,149.88,,44800,402187,Tournament,4.44,9.00,https://www.fanduel.com/entry/EXRRNXRZG,
S2249601473,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,103.28,,331065,536250,Tournament,4.44,0,https://www.fanduel.com/entry/FBLJJDJKL,
S2249589498,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,115.68,,229110,536250,Tournament,4.44,0,https://www.fanduel.com/entry/EYTWAFLXR,
S2249412733,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,108.34,,289089,536250,Tournament,4.44,0,https://www.fanduel.com/entry/EPRLBIWRE,
S2249407159,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,135.58,,111737,536250,Tournament,4.44,8.00,https://www.fanduel.com/entry/DOKJIRSOK,
S2249392784,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,146.58,,71000,536250,Tournament,4.44,8.00,https://www.fanduel.com/entry/AESFNWHXU,
S2249375168,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,134.08,,118453,536250,Tournament,4.44,8.00,https://www.fanduel.com/entry/ECVTZWKMG,
S2249365424,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,168.88,,17056,536250,Tournament,4.44,10.00,https://www.fanduel.com/entry/ENNWDTTYC,
S2249347204,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,97.88,,375908,536250,Tournament,4.44,0,https://www.fanduel.com/entry/CWTODFVNJ,
S2249336451,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,127.88,,148979,536250,Tournament,4.44,0,https://www.fanduel.com/entry/BRTDYDSQH,
S2249331433,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,115.54,,230267,536250,Tournament,4.44,0,https://www.fanduel.com/entry/DFVXTRNTN,
S2249292937,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,101.64,,345224,536250,Tournament,4.44,0,https://www.fanduel.com/entry/EDXPNRXYD,
S2247765704,nfl,2020/11/29,$2M NFL Sunday Million ($500K to 1st),$60k,82.94,,475019,536250,Tournament,4.44,0,https://www.fanduel.com/entry/CMBMLRDNJ,
S2245376144,nfl,2020/11/26,$20K Thu NFL Butternut Squib (Single Entry),$60k,129.02,,15797,23809,Tournament,1,0,https://www.fanduel.com/entry/EYFXQEFYX,
S2241105384,nfl,2020/11/22,$10K Sun NFL Snap (10 Entries Max),$60k,91.94,,5588,5952,Tournament,2,0,https://www.fanduel.com/entry/EFNIBSMTG,
S2241097521,nfl,2020/11/22,$10K Sun NFL Snap (10 Entries Max),$60k,125.52,,2728,5952,Tournament,2,0,https://www.fanduel.com/entry/DUVFBSXMR,
S2241087799,nfl,2020/11/22,$10K Sun NFL Snap (10 Entries Max),$60k,107.82,,4645,5952,Tournament,2,0,https://www.fanduel.com/entry/BTWTWOCFL,
S2240279873,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,125.78,,15001,29761,Tournament,2,0,https://www.fanduel.com/entry/AZAONHFEF,
S2240279686,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,125.82,,14966,29761,Tournament,2,0,https://www.fanduel.com/entry/DFIAQILEV,
S2240279611,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,118.62,,19354,29761,Tournament,2,0,https://www.fanduel.com/entry/EVAMQSESV,
S2240279406,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,101.20,,26695,29761,Tournament,2,0,https://www.fanduel.com/entry/CCZDVEIKV,
S2240279073,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,114.92,,21470,29761,Tournament,2,0,https://www.fanduel.com/entry/FEQTLBXDH,
S2240279014,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,144.68,,4358,29761,Tournament,2,4.00,https://www.fanduel.com/entry/DMGTZIWAB,
S2240278959,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,108.04,,24514,29761,Tournament,2,0,https://www.fanduel.com/entry/DBAUTNRQN,
S2240278885,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,124.06,,16092,29761,Tournament,2,0,https://www.fanduel.com/entry/CEOWHILCZ,
S2240278057,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,146.88,,3571,29761,Tournament,2,4.00,https://www.fanduel.com/entry/BHBCRMKJH,
S2240254326,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,147.46,,3379,29761,Tournament,2,5.00,https://www.fanduel.com/entry/CZZAICLQN,
S2240245153,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,142.96,,5047,29761,Tournament,2,4.00,https://www.fanduel.com/entry/DWYUWVNMW,
S2240235569,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,151.86,,2142,29761,Tournament,2,5.00,https://www.fanduel.com/entry/ACOPKHRWS,
S2240202348,nfl,2020/11/22,$50K Sun NFL Snap (20 Entries Max),$60k,148.66,,3000,29761,Tournament,2,5.00,https://www.fanduel.com/entry/DZQJFWBHQ,
S2239572557,nfl,2020/11/22,$2M NFL Sunday Million ($500K to 1st_ Streak Eligible),$60k,101.20,,468693,536250,Tournament,4.44,0,https://www.fanduel.com/entry/CHGJGBPKU,
S2239385252,nfl,2020/11/22,$2K Sun NFL Super Scramble (Single Entry),$60k,137.32,,106,235,Tournament,10,0,https://www.fanduel.com/entry/DQNZFJIVF,
S2239378824,nfl,2020/11/22,$1K Sun NFL Small Squib (Single Entry),$60k,131.96,,562,1190,Tournament,1,0,https://www.fanduel.com/entry/CWTOMVQUP,
S2239366538,nfl,2020/11/22,$4K Sun NFL Super Safety (Single Entry),$60k,121.86,,1687,2380,Tournament,2,0,https://www.fanduel.com/entry/BLIILZMUP,
S2239357639,nfl,2020/11/22,$3K Sun NFL Super Spike (Single Entry),$60k,148.94,,118,714,Tournament,5,10.00,https://www.fanduel.com/entry/FGGLVCBRB,
S2236457265,nfl,2020/11/19,$5K Thu NFL Snap (10 Entries Max),$60k,121.38,,1203,2976,Tournament,2,0,https://www.fanduel.com/entry/BFZIJBMDN,
S2236254906,nfl,2020/11/19,$4K Thu NFL Spike (Single Entry),$60k,110.68,,602,952,Tournament,5,0,https://www.fanduel.com/entry/BLWGRLKPY,
S2236254666,nfl,2020/11/19,$5K Thu NFL Squib (Single Entry),$60k,110.68,,3230,5952,Tournament,1,0,https://www.fanduel.com/entry/FDBBKVGXY,
S2233100141,nfl,2020/11/15,$150K Sun NFL Special ($30K to 1st),$60k,98.78,,21224,40218,Tournament,4.44,0,https://www.fanduel.com/entry/CTAFXCYEX,
S2232155168,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,106.90,,11017,29761,Tournament,2,0,https://www.fanduel.com/entry/FCNBZGDEZ,
S2231318809,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,118.20,,5824,29761,Tournament,2,4.00,https://www.fanduel.com/entry/DOYFOYMNQ,
S2231314710,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,102.40,,13371,29761,Tournament,2,0,https://www.fanduel.com/entry/DINJZQGAK,
S2231301326,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,117.06,,6278,29761,Tournament,2,4.00,https://www.fanduel.com/entry/CCZCNMCDM,
S2231297127,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,92,,19430,29761,Tournament,2,0,https://www.fanduel.com/entry/CMBLSPFPA,
S2231295384,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,119.10,,5488,29761,Tournament,2,4.00,https://www.fanduel.com/entry/ELKENXPHY,
S2231279018,nfl,2020/11/15,$10K Sun NFL Super Snap ($2K to 1st),$60k,117.26,,901,2976,Tournament,4,0,https://www.fanduel.com/entry/BFZGWQESO,
S2231277246,nfl,2020/11/15,$10K Sun NFL Super Snap ($2K to 1st),$60k,129.06,,393,2976,Tournament,4,8.00,https://www.fanduel.com/entry/AOIKPFFBN,
S2231270494,nfl,2020/11/15,$10K Sun NFL Super Snap ($2K to 1st),$60k,133.86,,252,2976,Tournament,4,9.00,https://www.fanduel.com/entry/DSDQDNDOD,
S2231267635,nfl,2020/11/15,$10K Sun NFL Super Snap ($2K to 1st),$60k,109.86,,1300,2976,Tournament,4,0,https://www.fanduel.com/entry/AIZJXYHWL,
S2231267595,nfl,2020/11/15,$10K Sun NFL Super Snap ($2K to 1st),$60k,119.16,,787,2976,Tournament,4,0,https://www.fanduel.com/entry/DPMCYASUD,
S2231267254,nfl,2020/11/15,$2K Sun NFL Super Scramble (Single Entry),$60k,119.16,,71,235,Tournament,10,0,https://www.fanduel.com/entry/AHJRMJCYT,
S2231034859,nfl,2020/11/15,$3K Sun NFL Super Safety (Single Entry),$60k,109.86,,754,1785,Tournament,2,0,https://www.fanduel.com/entry/ESWVJEHFQ,
S2231004180,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,107.50,,10699,29761,Tournament,2,0,https://www.fanduel.com/entry/DBOQHLEQH,
S2230999946,nfl,2020/11/15,$50K Sun NFL Snap (20 Entries Max),$60k,92,,19430,29761,Tournament,2,0,https://www.fanduel.com/entry/ATDODRXRR,
S2229810936,nfl,2020/11/12,$2K Thu NFL Hail Mary ($0.25 to Enter),$60k,57.46,,2768,9580,Tournament,0.25,0.50,https://www.fanduel.com/entry/CHUFPIRLX,
S2229797952,nfl,2020/11/15,$30K Sun NFL Safety (Single Entry),$60k,102.20,,7400,17857,Tournament,2,0,https://www.fanduel.com/entry/ECHVBXMLT,
S2229755016,nfl,2020/11/15,$25K Sun NFL Squib (Single Entry),$60k,111.66,,7424,29761,Tournament,1,2.00,https://www.fanduel.com/entry/CQIREQIEC,
S2224592494,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,118.14,,333971,605719,Tournament,4.44,0,https://www.fanduel.com/entry/ESWUNCBJL,
S2224244887,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,94.50,,545473,605719,Tournament,4.44,0,https://www.fanduel.com/entry/AAYWABEDA,
S2224239731,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,98.84,,517289,605719,Tournament,4.44,0,https://www.fanduel.com/entry/ENNUEHDWG,
S2224230056,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,116.06,,356817,605719,Tournament,4.44,0,https://www.fanduel.com/entry/CQWPFQQNE,
S2224226115,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,149.82,,47930,605719,Tournament,4.44,8.00,https://www.fanduel.com/entry/EAEFHJTZY,
S2224218303,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,141.20,,101864,605719,Tournament,4.44,7.00,https://www.fanduel.com/entry/COFBVWJIS,
S2224212815,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,135.50,,150484,605719,Tournament,4.44,7.00,https://www.fanduel.com/entry/FDBABRTBI,
S2224208959,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,122.94,,280930,605719,Tournament,4.44,0,https://www.fanduel.com/entry/EWQECXKBM,
S2224202382,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,138.84,,120889,605719,Tournament,4.44,7.00,https://www.fanduel.com/entry/EVAKKIPKH,
S2224186714,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,117.44,,341611,605719,Tournament,4.44,0,https://www.fanduel.com/entry/BXCDSAVID,
S2224181892,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,102.62,,488740,605719,Tournament,4.44,0,https://www.fanduel.com/entry/EKWGTFIEH,
S2224176287,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,135.82,,147672,605719,Tournament,4.44,7.00,https://www.fanduel.com/entry/DFVWLGQIX,
S2224171861,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,132.22,,182690,605719,Tournament,4.44,0,https://www.fanduel.com/entry/AVVCECSLR,
S2224167004,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,118.20,,333398,605719,Tournament,4.44,0,https://www.fanduel.com/entry/AFTZMJYNN,
S2224150406,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,96.30,,533877,605719,Tournament,4.44,0,https://www.fanduel.com/entry/CGENPQYXB,
S2224137947,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,110.50,,415477,605719,Tournament,4.44,0,https://www.fanduel.com/entry/BTIUXWNKI,
S2224134072,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,133.78,,167410,605719,Tournament,4.44,0,https://www.fanduel.com/entry/ANUNBYVDO,
S2224124187,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,111.98,,400051,605719,Tournament,4.44,0,https://www.fanduel.com/entry/AESEEWMSM,
S2224114073,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,115.68,,360944,605719,Tournament,4.44,0,https://www.fanduel.com/entry/BZFTUWULC,
S2224106514,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,160.88,,13032,605719,Tournament,4.44,9.00,https://www.fanduel.com/entry/EZVOPTHSI,
S2224098734,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,144.24,,79719,605719,Tournament,4.44,7.00,https://www.fanduel.com/entry/CWFQCFMSU,
S2224085225,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,130.70,,197768,605719,Tournament,4.44,0,https://www.fanduel.com/entry/ACOOXNVPO,
S2224075324,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,117.90,,336718,605719,Tournament,4.44,0,https://www.fanduel.com/entry/EYFVKRAAZ,
S2224064974,nfl,2020/11/08,$2.5M NFL Sunday Million ($1M to 1st),$60k,104.90,,468943,605719,Tournament,4.44,0,https://www.fanduel.com/entry/DDSGGGTAF,
S2216273495,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,136.52,,79970,664164,Tournament,4.44,7.00,https://www.fanduel.com/entry/CGENBAQHS,
S2216269735,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,93.76,,516740,664164,Tournament,4.44,0,https://www.fanduel.com/entry/EZHRCYCVO,
S2216265606,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,72.46,,644686,664164,Tournament,4.44,0,https://www.fanduel.com/entry/AKBFITNFK,
S2216253738,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,118.74,,228963,664164,Tournament,4.44,0,https://www.fanduel.com/entry/DGXSAJSHS,
S2216248172,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,101.24,,435308,664164,Tournament,4.44,0,https://www.fanduel.com/entry/BZTRSWVDG,
S2216244779,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,123.16,,183190,664164,Tournament,4.44,0,https://www.fanduel.com/entry/DQNYZISZW,
S2216240688,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,95.26,,501724,664164,Tournament,4.44,0,https://www.fanduel.com/entry/BUYONDOHC,
S2216227600,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,110.46,,324829,664164,Tournament,4.44,0,https://www.fanduel.com/entry/CWTMXCPGB,
S2216215346,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,110.42,,325535,664164,Tournament,4.44,0,https://www.fanduel.com/entry/ATDOHZTVT,
S2216204713,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,108.92,,343433,664164,Tournament,4.44,0,https://www.fanduel.com/entry/AIZKLVZMF,
S2216199472,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,116.82,,251166,664164,Tournament,4.44,0,https://www.fanduel.com/entry/BPBPQKTDP,
S2216183099,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,121.82,,196527,664164,Tournament,4.44,0,https://www.fanduel.com/entry/DJBHXIUPT,
S2216164954,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,114.82,,273603,664164,Tournament,4.44,0,https://www.fanduel.com/entry/DINJJOPTQ,
S2216158000,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,107.62,,359046,664164,Tournament,4.44,0,https://www.fanduel.com/entry/AQZYEOWYC,
S2216151971,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,141.74,,53673,664164,Tournament,4.44,8.00,https://www.fanduel.com/entry/BRTCRTALU,
S2216145180,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,150.94,,23419,664164,Tournament,4.44,8.00,https://www.fanduel.com/entry/EHCYKFWCG,
S2216134199,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,128.04,,138526,664164,Tournament,4.44,7.00,https://www.fanduel.com/entry/CAVMJEVIG,
S2216105750,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,107.86,,356081,664164,Tournament,4.44,0,https://www.fanduel.com/entry/EWCFMKJFF,
S2214074246,nfl,2020/10/29,$1K Sun NFL Small Squib (Single Entry),$60k,111.90,,232,726,Tournament,1,2.00,https://www.fanduel.com/entry/ERUYBLOUS,
S2212361420,nfl,2020/11/01,$2.5M NFL Sunday Million ($1M to 1st),$60k,90,,552156,664164,Tournament,4.44,0,https://www.fanduel.com/entry/ETYOGHTFW,
S2208674871,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,137.70,,246857,670313,Tournament,4.44,0,https://www.fanduel.com/entry/EVOHENBIY,
S2208562854,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,185.98,,10495,670313,Tournament,4.44,9.00,https://www.fanduel.com/entry/EQFGBTWKS,
S2208543437,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,138.78,,237187,670313,Tournament,4.44,0,https://www.fanduel.com/entry/BSGZDEARM,
S2208502254,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,109.10,,512902,670313,Tournament,4.44,0,https://www.fanduel.com/entry/ACAPCFDJZ,
S2208483867,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,109.08,,513088,670313,Tournament,4.44,0,https://www.fanduel.com/entry/BPBOBOBNB,
S2208474087,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,162.32,,70382,670313,Tournament,4.44,7.00,https://www.fanduel.com/entry/CPGVIMNSP,
S2208458198,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,134.20,,280501,670313,Tournament,4.44,0,https://www.fanduel.com/entry/DKQZEGBCP,
S2208454984,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,178.42,,20433,670313,Tournament,4.44,8.00,https://www.fanduel.com/entry/DMUPAMMRN,
S2208444087,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,168.82,,44501,670313,Tournament,4.44,8.00,https://www.fanduel.com/entry/AMETFCEGE,
S2208430605,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,127.12,,349933,670313,Tournament,4.44,0,https://www.fanduel.com/entry/DYANJQNLO,
S2208421608,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,143.90,,192006,670313,Tournament,4.44,0,https://www.fanduel.com/entry/BHOXEOQGE,
S2208402474,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,139.18,,233605,670313,Tournament,4.44,0,https://www.fanduel.com/entry/ETKRLZOJW,
S2208392849,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,126.88,,352625,670313,Tournament,4.44,0,https://www.fanduel.com/entry/ECVRTFJFS,
S2208387347,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,162.88,,67977,670313,Tournament,4.44,7.00,https://www.fanduel.com/entry/CNDFRKIFO,
S2208376079,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,123.72,,383038,670313,Tournament,4.44,0,https://www.fanduel.com/entry/DJBFRCYKN,
S2208366371,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,139.62,,229103,670313,Tournament,4.44,0,https://www.fanduel.com/entry/DWKVBJCIB,
S2208345058,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,102.22,,560658,670313,Tournament,4.44,0,https://www.fanduel.com/entry/EIESBPBSR,
S2208328698,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,129.66,,325077,670313,Tournament,4.44,0,https://www.fanduel.com/entry/AAKXOKXQF,
S2207508739,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,149,,151389,670313,Tournament,4.44,7.00,https://www.fanduel.com/entry/CYXBTCROW,
S2207370777,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,129.86,,323188,670313,Tournament,4.44,0,https://www.fanduel.com/entry/CYXBSRMSU,
S2207368949,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,147.36,,163959,670313,Tournament,4.44,7.00,https://www.fanduel.com/entry/BIQSLFSEY,
