Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1783883685,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,168.62,,17169,479041,Tournament,0.25,1.00,https://www.fanduel.com/entry/EWDWHDMXU,
S1783880955,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,195.32,,1181,479041,Tournament,0.25,2.00,https://www.fanduel.com/entry/ECXIUGOKW,
S1783880953,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,103.92,,367732,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DZEAJOIZY,
S1783880946,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,60.16,,477880,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DZRXWFUXU,
S1783880941,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,126.46,,202118,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EATSVOSTM,
S1783880939,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,175.92,,8935,479041,Tournament,0.25,1.00,https://www.fanduel.com/entry/EFOWFPWAC,
S1783880937,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,98.96,,396196,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EGCTSHHXY,
S1783880934,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,98.42,,399041,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EGQREYTVU,
S1783880929,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.26,,288548,479041,Tournament,0.25,0,https://www.fanduel.com/entry/BWPWRBPLQ,
S1783851654,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,130.82,,171195,479041,Tournament,0.25,0,https://www.fanduel.com/entry/FALCWDUSG,
S1783851652,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.92,,150435,479041,Tournament,0.25,0,https://www.fanduel.com/entry/FFGGGEXYW,
S1783851649,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,142.14,,100661,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/FFUDSWJWS,
S1783851648,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,156.42,,43044,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/FGIBFNVUO,
S1783851644,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,84.74,,451701,479041,Tournament,0.25,0,https://www.fanduel.com/entry/FGVYSFHSK,
S1783851641,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.34,,249840,479041,Tournament,0.25,0,https://www.fanduel.com/entry/FDQNUEOFI,
S1783851639,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.32,,89715,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/FEELGWADE,
S1783851638,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,117.36,,272896,479041,Tournament,0.25,0,https://www.fanduel.com/entry/FESITNMBA,
S1783851635,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,105.50,,357614,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EBVOLGSNI,
S1783851632,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,156.50,,42799,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/ECJLXYELE,
S1783851631,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,151.02,,60675,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/ECXJKPQJA,
S1783851629,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,130.60,,172868,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DZEAZXKYC,
S1783851628,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,121.76,,238746,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DZRYMOWVY,
S1783851626,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,121.26,,242791,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EAFVZGITU,
S1783851624,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,104.46,,364201,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EATTLXURQ,
S1783851623,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,137.96,,124829,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/EFOWVYXYG,
S1783851621,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,113.84,,299160,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EGCUIQJWC,
S1783851619,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,155.52,,45698,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/EGQRVHVTY,
S1783851617,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,146.22,,80776,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/EHEPHZHRU,
S1783851613,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,146.80,,78097,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/EDLGXHCGW,
S1783851583,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,146.52,,79346,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/CYKWQTRXQ,
S1783851578,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,135.36,,141069,479041,Tournament,0.25,0,https://www.fanduel.com/entry/CYYUDLDVM,
S1783851571,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,73.72,,470930,479041,Tournament,0.25,0,https://www.fanduel.com/entry/CVTJFKKIK,
S1783851564,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,172.32,,12383,479041,Tournament,0.25,1.00,https://www.fanduel.com/entry/CWVEETIEC,
S1783851559,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,149.26,,67437,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/DBQHOULKS,
S1783851552,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,171.26,,13554,479041,Tournament,0.25,1.00,https://www.fanduel.com/entry/DCEFBLXIO,
S1783851548,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,130.22,,175363,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DCSCODJGK,
S1783851546,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,107.86,,341431,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DDGAAUVEG,
S1783851544,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.24,,288741,479041,Tournament,0.25,0,https://www.fanduel.com/entry/CZMRQCPTI,
S1783851542,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,84.22,,452963,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DAAPCUBRE,
S1783851540,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,107.20,,346029,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DAOMPLNPA,
S1783851538,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,138.82,,119904,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/DBCKCCZMW,
S1783851536,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,146.02,,81676,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/DFXNMECTM,
S1783851534,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,102.52,,376387,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DGLKYVORI,
S1783851527,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.84,,87324,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/DGZILNAPE,
S1783851524,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.10,,169350,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DHNFYEMNA,
S1783851521,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,81.96,,458318,479041,Tournament,0.25,0,https://www.fanduel.com/entry/DDTXNMHCC,
S1783851515,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,164,,24881,479041,Tournament,0.25,0.75,https://www.fanduel.com/entry/DEHVADSZY,
S1783851507,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,176.36,,8612,479041,Tournament,0.25,1.00,https://www.fanduel.com/entry/DEVSMVEXU,
S1783851504,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,153.62,,51717,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/DFJPZMQVQ,
S1783851484,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.80,,87542,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/ASDKNOSYK,
S1783851481,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,152.16,,56582,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/ATFFMXQUC,
S1783851478,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,117.44,,272397,479041,Tournament,0.25,0,https://www.fanduel.com/entry/AYAIWYUAS,
S1783851472,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,92.52,,426221,479041,Tournament,0.25,0,https://www.fanduel.com/entry/AVWSYGYJI,
S1783851470,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,93.16,,423512,479041,Tournament,0.25,0,https://www.fanduel.com/entry/AWYNXPWFA,
S1783851466,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,109.56,,329573,479041,Tournament,0.25,0,https://www.fanduel.com/entry/BCVMGZXHI,
S1783851458,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,192.82,,1573,479041,Tournament,0.25,2.00,https://www.fanduel.com/entry/FDQNUPTBE,
S1783851453,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.14,,90612,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/FESITYQWW,
S1783851451,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,153.16,,53230,479041,Tournament,0.25,0.60,https://www.fanduel.com/entry/EBVOLRXJE,
S1783851446,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,140.62,,109294,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/DZRYNABRU,
S1783851442,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,116.72,,277695,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EFOWWKCUC,
S1783851437,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,106.56,,350565,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EDLGXSHCS,
S1783851433,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.10,,86191,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/EFAZJSQWG,
S1783851430,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,94.26,,418802,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EKXXTCRYO,
S1783851427,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,109.90,,327225,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EIGKHTKJI,
S1783851422,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,107.46,,344029,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EODIRDLLQ,
S1783851418,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.22,,288892,479041,Tournament,0.25,0,https://www.fanduel.com/entry/EPFDQMJHI,
S1783851415,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,132.40,,160621,479041,Tournament,0.25,0,https://www.fanduel.com/entry/ELZSSLPUG,
S1783851411,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.40,,134690,479041,Tournament,0.25,0.50,https://www.fanduel.com/entry/ENBNRUNPY,
S1783851408,nfl,2019/09/08,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,89.96,,435894,479041,Tournament,0.25,0,https://www.fanduel.com/entry/AUHAMCVRE,
S1783136846,nfl,2019/09/08,$50K Sun NFL Squib (Single Entry),$60k,113.80,,39275,59523,Tournament,1,0,https://www.fanduel.com/entry/BVOCFBLRX,
S1633857770,nfl,2018/12/16,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,103.82,,89262,239521,Tournament,0.25,0,https://www.fanduel.com/entry/ADEMTBDHC,
S1633852342,nfl,2018/12/16,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,93.36,,140854,239521,Tournament,0.25,0,https://www.fanduel.com/entry/FALMWAGKA,
S1626236759,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,131.50,,78842,239521,Tournament,0.25,0,https://www.fanduel.com/entry/BCHWBUCJH,
S1626220313,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,132.28,,75852,239521,Tournament,0.25,0,https://www.fanduel.com/entry/DLGVZMZND,
S1625600821,nfl,2018/12/09,$12.5K NFL Free Play presented by StubHub,$60k,138.12,,30413,133644,Tournament,0,0,https://www.fanduel.com/entry/BVANDCHXA,
S1625599075,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,131.62,,78397,239521,Tournament,0.25,0,https://www.fanduel.com/entry/DQPXNSMFA,
S1625598140,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,123.68,,110831,239521,Tournament,0.25,0,https://www.fanduel.com/entry/CBLJAPCJI,
S1625596924,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,154.56,,20959,239521,Tournament,0.25,0.60,https://www.fanduel.com/entry/BZVQULPLA,
S1625558946,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,112.24,,159535,239521,Tournament,0.25,0,https://www.fanduel.com/entry/AMURLBRAX,
S1624617786,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,110.32,,167527,239521,Tournament,0.25,0,https://www.fanduel.com/entry/FCPBCYVHX,
S1624616561,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,132.48,,75127,239521,Tournament,0.25,0,https://www.fanduel.com/entry/CQKQQNOEZ,
S1624615438,nfl,2018/12/09,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,121.34,,120942,239521,Tournament,0.25,0,https://www.fanduel.com/entry/BAEHEISKV,
S1617946747,nfl,2018/12/02,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,139.04,,31159,239521,Tournament,0.25,0.50,https://www.fanduel.com/entry/AJBJGKBET,
S1617945391,nfl,2018/12/02,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,121.44,,95746,239521,Tournament,0.25,0,https://www.fanduel.com/entry/EYHVCWHYT,
S1617943284,nfl,2018/12/02,$50K Sun NFL Hail Mary (Only $0.25 to Enter!),$60k,133.06,,49269,239521,Tournament,0.25,0.50,https://www.fanduel.com/entry/ABAVEQGCD,
S1615967504,nfl,2018/12/02,$4K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,143.20,,1369,19161,Tournament,0.25,0.60,https://www.fanduel.com/entry/BHDALUCQV,
S1610807823,nfl,2018/11/25,$1K NFL Free Play presented by Dash,$60k,128.62,,50351,98577,Tournament,0,0,https://www.fanduel.com/entry/DLGVAGSWI,
S1610807407,nfl,2018/11/25,$5K Free Play presented by T-Mobile Tuesdays,$60k,128.62,,76915,152876,Tournament,0,0,https://www.fanduel.com/entry/BKWHCPDKU,
S1610806609,nfl,2018/11/25,$12.5K NFL Free Play presented by StubHub,$60k,128.62,,61279,119589,Tournament,0,0,https://www.fanduel.com/entry/EHEVWFHUQ,
S1606447371,nfl,2018/11/22,$100K Thu NFL Sweet Potato Dive,$60k,93.08,,90319,119047,Tournament,1,0,https://www.fanduel.com/entry/DAOSLTLGP,
S1606112365,nfl,2018/11/22,$12.5K NFL Free Play presented by StubHub,$60k,97.64,,72496,111489,Tournament,0,0,https://www.fanduel.com/entry/DCSIOHYMU,
S1606111421,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,119.02,,33340,143712,Tournament,0.25,0,https://www.fanduel.com/entry/ENBTSZFMQ,
S1606108802,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,123.32,,25425,143712,Tournament,0.25,0.50,https://www.fanduel.com/entry/DHNMFJUDO,
S1606107658,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,112.22,,48596,143712,Tournament,0.25,0,https://www.fanduel.com/entry/BRVAFOYKA,
S1605688285,nfl,2018/11/22,$20K Thu NFL Butternut Squib (Single Entry),$60k,97.64,,15823,23809,Tournament,1,0,https://www.fanduel.com/entry/CQYMRQCCW,
S1605687650,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,97.64,,94085,143712,Tournament,0.25,0,https://www.fanduel.com/entry/DFJWRWUIC,
S1605687469,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,98.52,,91460,143712,Tournament,0.25,0,https://www.fanduel.com/entry/BRHDDNKNQ,
S1605687408,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,100.88,,83791,143712,Tournament,0.25,0,https://www.fanduel.com/entry/DJRCOVGVA,
S1605687321,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,102.78,,77676,143712,Tournament,0.25,0,https://www.fanduel.com/entry/EKYELJCMK,
S1605687294,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,141.78,,4275,143712,Tournament,0.25,0.75,https://www.fanduel.com/entry/EIUOMRGVA,
S1605687271,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,133.08,,11571,143712,Tournament,0.25,0.60,https://www.fanduel.com/entry/CGGKUPSCO,
S1605687238,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,129.94,,15323,143712,Tournament,0.25,0.50,https://www.fanduel.com/entry/DNYIMQCZQ,
S1605686985,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,89.94,,117104,143712,Tournament,0.25,0,https://www.fanduel.com/entry/DUJEINXBE,
S1605686945,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,105.54,,68673,143712,Tournament,0.25,0,https://www.fanduel.com/entry/CMRGQGAGW,
S1605686913,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,132.14,,12674,143712,Tournament,0.25,0.60,https://www.fanduel.com/entry/DOMFZPAUS,
S1605686892,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,89.06,,119271,143712,Tournament,0.25,0,https://www.fanduel.com/entry/DIBKDJUVY,
S1605686868,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,114.80,,42381,143712,Tournament,0.25,0,https://www.fanduel.com/entry/BTKTCBNGK,
S1605686836,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,139.16,,5977,143712,Tournament,0.25,0.60,https://www.fanduel.com/entry/DMWNNKYCO,
S1605686814,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,141.46,,4494,143712,Tournament,0.25,0.75,https://www.fanduel.com/entry/DNKLACKAK,
S1605686794,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,115.84,,39977,143712,Tournament,0.25,0,https://www.fanduel.com/entry/EENIPSUIC,
S1605686766,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,79.44,,136182,143712,Tournament,0.25,0,https://www.fanduel.com/entry/EIUONCLQW,
S1605686733,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,103.34,,75854,143712,Tournament,0.25,0,https://www.fanduel.com/entry/CRMKAZUGO,
S1605679631,nfl,2018/11/22,$30K Thu NFL Hearty Hail Mary (Only $0.25 to Enter),$60k,102.30,,79219,143712,Tournament,0.25,0,https://www.fanduel.com/entry/AVJCIHMIK,
S1599055809,nfl,2018/11/18,$2.5K NFL Free Play presented by Robinhood,$60k,156.64,,2269,120650,Tournament,0,0.25,https://www.fanduel.com/entry/EENJBBIXB,
S1599052321,nfl,2018/11/18,$5K Free Play presented by T-Mobile Tuesdays,$60k,83.14,,149160,167468,Tournament,0,0,https://www.fanduel.com/entry/EKYEUNSWD,
S1599047591,nfl,2018/11/18,$1K NFL Free Play presented by Dash,$60k,105.44,,59239,103711,Tournament,0,0,https://www.fanduel.com/entry/DXAQZRKXS,
S1572741716,nfl,2018/10/28,$5K NFL Free Play presented by Dash,$60k,123.40,,51492,127360,Tournament,0,0,https://www.fanduel.com/entry/BSRYLWTUF,
S1571888537,nfl,2018/10/28,$2.5K NFL Free Play presented by Robinhood,$60k,121.30,,54699,122448,Tournament,0,0,https://www.fanduel.com/entry/AOTJESHHM,
S1562708562,nfl,2018/10/21,$2K NFL Free Play presented by Red Dead Redemption 2,$60k,74.34,,52472,53220,Tournament,0,0,https://www.fanduel.com/entry/EIBTXUBSK,
S1560978457,nfl,2018/10/21,$125K Sun NFL Dive,$60k,74.34,,146690,148809,Tournament,1,0,https://www.fanduel.com/entry/EKTFCTUFL,
S1560978440,nfl,2018/10/21,$125K Sun NFL Dive,$60k,119.48,,62547,148809,Tournament,1,0,https://www.fanduel.com/entry/DEDCJUVGV,
S1560978401,nfl,2018/10/21,$125K Sun NFL Dive,$60k,90.60,,133840,148809,Tournament,1,0,https://www.fanduel.com/entry/BQAIVSXJP,
S1560977775,nfl,2018/10/21,$55K Sun NFL Safety (Single Entry),$60k,74.34,,32298,32738,Tournament,2,0,https://www.fanduel.com/entry/CPRSGGJHL,
S1560972605,nfl,2018/10/21,$1K NFL Free Play presented by Dash,$60k,119.48,,44639,109780,Tournament,0,0,https://www.fanduel.com/entry/ELHCSPGYV,
S1560972007,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,95.10,,181661,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EKFHTNVAJ,
S1560971988,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,147.48,,11534,215568,Tournament,0.25,0.75,https://www.fanduel.com/entry/CNAEXPXRX,
S1560971967,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,131.18,,45879,215568,Tournament,0.25,0.50,https://www.fanduel.com/entry/COBZWYVNP,
S1560971937,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,140.78,,21930,215568,Tournament,0.25,0.60,https://www.fanduel.com/entry/AGEVIAYSB,
S1560971909,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,95.48,,180606,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BPMLMBTIR,
S1560971896,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.08,,85798,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EREBCKMWZ,
S1560971867,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.58,,104655,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BTTRJWPNH,
S1560971831,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,102.88,,156921,215568,Tournament,0.25,0,https://www.fanduel.com/entry/FCKAINDDT,
S1560971796,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.56,,57594,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BLTDBQZUZ,
S1560971760,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.06,,16207,215568,Tournament,0.25,0.60,https://www.fanduel.com/entry/BINSDQGHX,
S1560971747,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,128.90,,52991,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BJPNCZEDP,
S1560971727,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,115.96,,103051,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CGPJBVWOZ,
S1560971708,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.54,,122559,215568,Tournament,0.25,0,https://www.fanduel.com/entry/BUVMJBUKJ,
S1560971682,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,122.36,,76632,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CEZQPVMVL,
S1560971662,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.24,,166309,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EABDMXVNX,
S1560971644,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.24,,123826,215568,Tournament,0.25,0,https://www.fanduel.com/entry/EIBRVDLGF,
S1560971622,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.10,,166783,215568,Tournament,0.25,0,https://www.fanduel.com/entry/ATOKNCWNL,
S1560971602,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.92,,82415,215568,Tournament,0.25,0,https://www.fanduel.com/entry/DTQHQWINT,
S1560971575,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.54,,109224,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CJGWNFEEF,
S1560971550,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,100.88,,164213,215568,Tournament,0.25,0,https://www.fanduel.com/entry/DVTXPZJAZ,
S1560971526,nfl,2018/10/21,$45K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,92.78,,187522,215568,Tournament,0.25,0,https://www.fanduel.com/entry/CQTNIPPAB,
